validation_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
601.54345703125,1701921460,False,1,e1139ad9,2023-12-07_03-57-40,0.8525393009185791,0.8525393009185791,1030,afe3f6cc6de0,172.29.0.2,0.8525393009185791,1,
527.3731079101562,1701921461,False,2,e1139ad9,2023-12-07_03-57-41,0.8055291175842285,1.6580684185028076,1030,afe3f6cc6de0,172.29.0.2,1.6580684185028076,2,
511.36639404296875,1701921462,False,3,e1139ad9,2023-12-07_03-57-42,0.8081703186035156,2.4662387371063232,1030,afe3f6cc6de0,172.29.0.2,2.4662387371063232,3,
505.7774658203125,1701921463,False,4,e1139ad9,2023-12-07_03-57-43,0.8062846660614014,3.2725234031677246,1030,afe3f6cc6de0,172.29.0.2,3.2725234031677246,4,
498.4054260253906,1701921464,False,5,e1139ad9,2023-12-07_03-57-44,0.8014504909515381,4.073973894119263,1030,afe3f6cc6de0,172.29.0.2,4.073973894119263,5,
494.9451599121094,1701921464,False,6,e1139ad9,2023-12-07_03-57-44,0.8037891387939453,4.877763032913208,1030,afe3f6cc6de0,172.29.0.2,4.877763032913208,6,
491.7635192871094,1701921465,False,7,e1139ad9,2023-12-07_03-57-45,0.8056151866912842,5.683378219604492,1030,afe3f6cc6de0,172.29.0.2,5.683378219604492,7,
488.2518005371094,1701921466,False,8,e1139ad9,2023-12-07_03-57-46,0.802750825881958,6.48612904548645,1030,afe3f6cc6de0,172.29.0.2,6.48612904548645,8,
486.1593017578125,1701921467,False,9,e1139ad9,2023-12-07_03-57-47,0.8026726245880127,7.288801670074463,1030,afe3f6cc6de0,172.29.0.2,7.288801670074463,9,
483.82672119140625,1701921468,False,10,e1139ad9,2023-12-07_03-57-48,0.8066003322601318,8.095402002334595,1030,afe3f6cc6de0,172.29.0.2,8.095402002334595,10,
482.1535949707031,1701921468,False,11,e1139ad9,2023-12-07_03-57-48,0.8044707775115967,8.899872779846191,1030,afe3f6cc6de0,172.29.0.2,8.899872779846191,11,
480.0020751953125,1701921469,False,12,e1139ad9,2023-12-07_03-57-49,0.8024020195007324,9.702274799346924,1030,afe3f6cc6de0,172.29.0.2,9.702274799346924,12,
479.41522216796875,1701921470,False,13,e1139ad9,2023-12-07_03-57-50,0.8120296001434326,10.514304399490356,1030,afe3f6cc6de0,172.29.0.2,10.514304399490356,13,
478.471435546875,1701921471,False,14,e1139ad9,2023-12-07_03-57-51,0.8037588596343994,11.318063259124756,1030,afe3f6cc6de0,172.29.0.2,11.318063259124756,14,
477.598876953125,1701921472,False,15,e1139ad9,2023-12-07_03-57-52,0.8028490543365479,12.120912313461304,1030,afe3f6cc6de0,172.29.0.2,12.120912313461304,15,
476.0460510253906,1701921473,False,16,e1139ad9,2023-12-07_03-57-53,0.8017311096191406,12.922643423080444,1030,afe3f6cc6de0,172.29.0.2,12.922643423080444,16,
475.515625,1701921473,False,17,e1139ad9,2023-12-07_03-57-53,0.80401611328125,13.726659536361694,1030,afe3f6cc6de0,172.29.0.2,13.726659536361694,17,
474.47552490234375,1701921474,False,18,e1139ad9,2023-12-07_03-57-54,0.8030939102172852,14.52975344657898,1030,afe3f6cc6de0,172.29.0.2,14.52975344657898,18,
473.6728515625,1701921475,False,19,e1139ad9,2023-12-07_03-57-55,0.8027749061584473,15.332528352737427,1030,afe3f6cc6de0,172.29.0.2,15.332528352737427,19,
473.767578125,1701921476,False,20,e1139ad9,2023-12-07_03-57-56,0.802168607711792,16.13469696044922,1030,afe3f6cc6de0,172.29.0.2,16.13469696044922,20,
472.3590393066406,1701921477,False,21,e1139ad9,2023-12-07_03-57-57,0.8015768527984619,16.93627381324768,1030,afe3f6cc6de0,172.29.0.2,16.93627381324768,21,
472.68707275390625,1701921477,False,22,e1139ad9,2023-12-07_03-57-57,0.8066692352294922,17.742943048477173,1030,afe3f6cc6de0,172.29.0.2,17.742943048477173,22,
471.7767333984375,1701921478,False,23,e1139ad9,2023-12-07_03-57-58,0.8051514625549316,18.548094511032104,1030,afe3f6cc6de0,172.29.0.2,18.548094511032104,23,
471.3534851074219,1701921479,False,24,e1139ad9,2023-12-07_03-57-59,0.8033542633056641,19.35144877433777,1030,afe3f6cc6de0,172.29.0.2,19.35144877433777,24,
471.7572021484375,1701921480,False,25,e1139ad9,2023-12-07_03-58-00,0.8101291656494141,20.161577939987183,1030,afe3f6cc6de0,172.29.0.2,20.161577939987183,25,
